"No.","Time","Source","Destination","Protocol","Length","Info"
"2364","11.914084","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2365","11.916380","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2366","11.916658","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2367","11.919645","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2368","11.920568","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2369","11.920568","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2370","11.920568","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2371","11.920568","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2372","11.920568","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2373","11.920802","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2374","11.921032","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2375","11.921032","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2376","11.925198","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2377","11.925198","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2378","11.925198","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2379","11.925198","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2380","11.927199","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2381","11.930398","114.125.240.19","192.168.43.144","DCP-PFT","1292",""
"2382","11.930600","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2383","11.931363","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2384","11.931363","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2385","11.931363","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2386","11.931363","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2387","11.931363","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2388","11.934054","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2389","11.934542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2390","11.934542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2391","11.939973","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2392","11.940185","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2393","11.940316","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2394","11.941449","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2395","11.941449","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2396","11.941449","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2397","11.941449","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2398","11.941449","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2399","11.941449","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2400","11.943892","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2401","11.944481","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2402","11.944481","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2403","11.944624","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2404","11.945352","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2405","11.945352","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2406","11.945352","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2407","11.947502","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2408","11.948632","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2409","11.948632","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2410","11.948632","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2411","11.948632","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2412","11.948632","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2413","11.948632","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2414","11.948879","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2415","11.949065","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2416","11.949065","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2417","11.956751","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2418","11.956953","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2419","11.957008","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2420","11.960243","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2421","11.961343","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2422","11.961343","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2423","11.961343","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2424","11.961343","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2425","11.961343","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2426","11.961343","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2427","11.961832","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2428","11.961832","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2429","11.962006","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2430","12.062401","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2431","12.070734","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"2432","12.150764","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2433","12.234019","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2434","12.237467","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2435","12.238197","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2436","12.238197","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2437","12.238197","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2438","12.238197","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2439","12.238621","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2440","12.238621","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2441","12.246890","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"2442","12.292734","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2443","12.302794","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"2444","12.321800","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2445","12.334775","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"2446","12.339399","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2447","12.339399","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2448","12.339399","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2449","12.340444","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2450","12.340444","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2451","12.340444","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2452","12.340444","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2453","12.340444","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2454","12.340444","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2455","12.340805","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2456","12.340958","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2457","12.342936","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2458","12.343605","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2459","12.343605","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2460","12.343605","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2461","12.347415","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2462","12.348203","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2463","12.348203","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2464","12.348203","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2465","12.348203","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2466","12.348565","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2467","12.348697","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2468","12.355863","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2469","12.356248","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2470","12.359274","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2471","12.360542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2472","12.360542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2473","12.360542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2474","12.360542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2475","12.360542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2476","12.360542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2477","12.360542","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2478","12.360799","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2479","12.360821","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2480","12.365381","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2481","12.365915","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2482","12.367004","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2483","12.367004","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2484","12.367004","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2485","12.367004","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2486","12.367004","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2487","12.367004","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2488","12.370758","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2489","12.370926","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2490","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2491","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2492","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2493","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2494","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2495","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2496","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2497","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2498","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2499","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2500","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2501","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2502","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2503","12.374873","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2504","12.375447","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2505","12.380732","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2506","12.381740","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2507","12.381740","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2508","12.381740","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2509","12.381740","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2510","12.381740","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2511","12.382000","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"2512","12.387841","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2513","12.388571","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2514","12.388571","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2515","12.388571","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2516","12.388571","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2517","12.389065","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2518","12.389065","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2519","12.393328","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2520","12.393328","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2521","12.393328","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2522","12.393328","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2523","12.393328","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2524","12.393328","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2525","12.393328","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2526","12.393328","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2527","12.393782","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"2528","12.393782","114.125.240.19","192.168.43.144","UDP","68","443  >  57846 Len=26"
"2529","12.393894","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
